user,friend
1423,758
1423,1401
1423,1540
1423,1676
1423,1689
1423,1858
1424,573
1424,839
1424,988
1424,1333
1425,484
1425,1725
1426,1820
1427,237
1427,278
1427,348
1427,584
1427,645
1427,646
1427,693
1427,965
1427,1160
1427,1164
1427,1188
1427,1204
1427,1342
1427,1507
1427,1601
1427,1617
1427,1628
1427,1752
1427,1883
1428,278
1428,895
1428,1517
1429,707
1429,1106
1429,1507
1429,1730
1430,462
1430,488
1430,509
1430,867
1430,1164
1430,1287
1430,1312
1430,1402
1430,1549
1431,0
1431,123
1431,351
1431,772
1431,1103
1432,48
1432,672
1432,813
1432,823
1433,483
1433,1032
1434,86
1434,165
1434,200
1434,772
1434,1050
1435,19
1435,137
1435,160
1435,187
1435,508
1435,914
1435,1164
1435,1278
1436,21
1436,27
1436,121
1436,307
1436,378
1436,420
1436,791
1436,792
1436,846
1436,965
1436,1034
1436,1038
1436,1084
1436,1241
1436,1250
1436,1336
1436,1553
1436,1604
1436,1795
1436,1821
1436,1830
1437,131
1437,531
1437,586
1437,675
1437,1369
1437,1445
1437,1837
1438,1381
1438,1828
1439,128
1439,219
1439,372
1439,439
1439,481
1439,492
1439,495
1439,506
1439,643
1439,1035
1439,1148
1439,1296
1439,1329
1439,1365
1439,1369
1439,1384
1439,1409
1439,1410
1439,1445
1439,1525
1439,1566
1439,1570
1439,1635
1439,1636
1439,1802
1440,1019
1440,1299
1440,1419
1440,1443
1441,94
1441,272
1441,416
1441,461
1441,714
1441,944
1441,1144
1441,1468
1441,1482
1442,1616
1443,53
1443,130
1443,155
1443,183
1443,187
1443,278
1443,281
1443,341
1443,374
1443,394
1443,444
1443,447
1443,483
1443,484
1443,505
1443,507
1443,585
1443,640
1443,674
1443,686
1443,756
1443,803
1443,815
1443,835
1443,844
1443,846
1443,895
1443,938
1443,965
1443,976
1443,983
1443,984
1443,1003
1443,1046
1443,1061
1443,1076
1443,1212
1443,1216
1443,1226
1443,1250
1443,1286
1443,1301
1443,1305
1443,1383
1443,1394
1443,1414
1443,1419
1443,1440
1443,1450
1443,1451
1443,1455
1443,1521
1443,1540
1443,1606
1443,1608
1443,1633
1443,1649
1443,1692
1443,1710
1443,1720
1443,1725
1443,1732
1443,1750
1443,1755
1443,1759
1443,1788
1443,1800
1443,1817
1443,1848
1443,1864
1444,76
1444,260
1445,43
1445,46
1445,124
1445,155
1445,289
1445,294
1445,307
1445,311
1445,313
1445,317
1445,318
1445,328
1445,356
1445,358
1445,386
1445,441
1445,465
1445,470
1445,498
1445,531
1445,533
1445,534
1445,568
1445,586
1445,626
1445,642
1445,643
1445,675
1445,723
1445,739
1445,750
1445,757
1445,791
1445,792
1445,800
1445,835
1445,867
1445,902
1445,967
1445,978
1445,1008
1445,1010
1445,1035
1445,1075
1445,1080
1445,1118
1445,1137
1445,1148
1445,1196
1445,1207
1445,1228
1445,1261
1445,1296
1445,1298
1445,1313
1445,1317
1445,1321
1445,1329
1445,1359
1445,1370
1445,1383
1445,1409
1445,1412
1445,1418
1445,1437
1445,1439
1445,1497
1445,1522
1445,1525
1445,1547
1445,1643
1445,1651
1445,1776
1445,1818
1445,1864
1445,1880
1445,1881
1446,74
1446,136
1446,1144
1446,1852
1447,44
1447,56
1447,71
1447,187
1447,359
1447,454
1447,502
1447,702
1447,864
1447,867
1447,1140
1447,1157
1447,1164
1447,1249
1447,1307
1447,1366
1447,1476
1447,1576
1447,1605
1447,1606
1447,1732
1447,1736
1447,1866
1448,74
1449,152
1449,155
1449,531
1449,675
1449,692
1449,756
1449,867
1449,1000
1449,1038
1449,1082
1449,1108
1449,1336
1449,1416
1449,1590
1449,1619
1449,1636
1449,1676
1449,1864
1450,105
1450,239
1450,259
1450,310
1450,348
1450,363
1450,378
1450,387
1450,392
1450,394
1450,420
1450,577
1450,586
1450,611
1450,619
1450,669
1450,675
1450,677
1450,698
1450,740
1450,787
1450,791
1450,801
1450,857
1450,978
1450,980
1450,1003
1450,1034
1450,1080
1450,1094
1450,1114
1450,1140
1450,1142
1450,1148
1450,1166
1450,1261
1450,1298
1450,1336
1450,1410
1450,1443
1450,1497
1450,1522
1450,1525
1450,1697
1450,1837
1450,1858
1450,1880
1450,1881
1451,146
1451,152
1451,195
1451,290
1451,442
1451,495
1451,531
1451,1161
1451,1235
1451,1298
1451,1443
1451,1525
1451,1557
1451,1627
1451,1851
1452,290
1452,1822
1452,1838
1453,416
1453,1482
1454,62
1454,1164
1454,1507
1455,27
1455,281
1455,488
1455,509
1455,614
1455,640
1455,645
1455,840
1455,850
1455,880
1455,895
1455,1075
1455,1145
1455,1310
1455,1386
1455,1443
1455,1538
1455,1569
1455,1593
1455,1664
1455,1800
1456,123
1456,720
1456,1224
1456,1467
1457,45
1457,55
1457,146
1457,213
1457,222
1457,294
1457,310
1457,378
1457,387
1457,388
1457,439
1457,466
1457,471
1457,492
1457,495
1457,498
1457,643
1457,739
1457,792
1457,885
1457,888
1457,901
1457,932
1457,1081
1457,1161
1457,1186
1457,1187
1457,1228
1457,1261
1457,1347
1457,1593
1457,1627
1457,1636
1457,1770
1457,1776
1458,405
1458,861
1458,1719
1459,123
1459,504
1459,597
1459,666
1459,709
1459,1103
1459,1793
1460,74
1460,404
1460,1344
1461,728
1461,901
1462,74
1462,1004
1462,1650
1463,1139
1463,1421
1463,1719
1464,200
1464,602
1464,660
1464,728
1464,1300
1464,1351
1464,1474
1464,1730
1464,1808
1465,1613
1466,0
1466,13
1466,56
1466,61
1466,137
1466,188
1466,200
1466,203
1466,224
1466,276
1466,287
1466,296
1466,343
1466,398
1466,596
1466,599
1466,772
1466,821
1466,850
1466,855
1466,859
1466,899
1466,910
1466,912
1466,917
1466,942
1466,949
1466,961
1466,1018
1466,1029
1466,1048
1466,1054
1466,1066
1466,1098
1466,1121
1466,1122
1466,1151
1466,1154
1466,1157
1466,1234
1466,1276
1466,1394
1466,1543
1466,1587
1466,1643
1466,1672
1466,1791
1466,1807
1466,1816
1466,1843
1466,1847
1466,1848
1466,1853
1467,119
1467,199
1467,257
1467,272
1467,681
1467,714
1467,825
1467,908
1467,976
1467,1144
1467,1215
1467,1300
1467,1456
1467,1504
1467,1686
1467,1694
1467,1778
1467,1842
1468,81
1468,151
1468,185
1468,296
1468,419
1468,491
1468,513
1468,589
1468,661
1468,813
1468,1216
1468,1327
1468,1441
1468,1704
1468,1871
1469,10
1469,43
1469,55
1469,139
1469,217
1469,330
1469,333
1469,352
1469,373
1469,387
1469,495
1469,502
1469,553
1469,577
1469,636
1469,642
1469,675
1469,681
1469,723
1469,811
1469,839
1469,840
1469,916
1469,988
1469,1038
1469,1137
1469,1181
1469,1186
1469,1275
1469,1359
1469,1570
1469,1591
1469,1604
1469,1627
1469,1710
1469,1766
1469,1836
1469,1886
1470,859
1470,1054
1470,1215
1471,1121
1472,14
1472,46
1472,83
1472,99
1472,155
1472,236
1472,239
1472,285
1472,307
1472,313
1472,324
1472,386
1472,465
1472,490
1472,534
1472,643
1472,653
1472,665
1472,771
1472,801
1472,817
1472,864
1472,870
1472,901
1472,903
1472,916
1472,919
1472,932
1472,968
1472,1008
1472,1028
1472,1075
1472,1147
1472,1186
1472,1261
1472,1317
1472,1408
1472,1415
1472,1416
1472,1553
1472,1571
1472,1580
1472,1644
1472,1697
1472,1819
1472,1880
1473,127
1473,378
1473,420
1473,739
1473,1008
1473,1635
1473,1836
1474,673
1474,957
1474,1128
1474,1219
1474,1227
1474,1372
1474,1464
1474,1848
1475,56
1475,173
1475,296
1475,523
1475,1106
1475,1142
1475,1164
1475,1719
1475,1791
1476,10
1476,43
1476,44
1476,128
1476,202
1476,217
1476,236
1476,309
1476,313
1476,372
1476,387
1476,509
1476,621
1476,675
1476,803
1476,903
1476,969
1476,1185
1476,1186
1476,1366
1476,1409
1476,1412
1476,1447
1476,1697
1477,709
1478,453
1478,893
1478,1351
1479,1536
1479,1704
1480,188
1480,1197
1481,61
1481,136
1481,380
1481,868
1481,1008
1481,1055
1481,1080
1481,1547
1481,1721
1482,23
1482,94
1482,119
1482,173
1482,189
1482,257
1482,349
1482,416
1482,487
1482,539
1482,617
1482,772
1482,836
1482,896
1482,917
1482,1142
1482,1216
1482,1294
1482,1335
1482,1441
1482,1453
1482,1491
1482,1574
1482,1601
1482,1624
1482,1639
1482,1778
1482,1793
1482,1824
1482,1825
1482,1849
1482,1858
1482,1889
1483,1103
1483,1835
1484,856
1485,18
1485,71
1485,124
1485,144
1485,195
1485,222
1485,227
1485,278
1485,306
1485,313
1485,363
1485,619
1485,717
1485,772
1485,792
1485,830
1485,916
1485,1176
1485,1186
1485,1269
1485,1287
1485,1296
1485,1331
1485,1336
1485,1375
1485,1391
1485,1402
1485,1411
1485,1416
1485,1580
1485,1597
1485,1635
1485,1644
1485,1655
1485,1691
1485,1710
1485,1790
1485,1818
1485,1836
1486,22
1486,607
1486,1239
1487,45
1487,55
1487,169
1487,492
1487,626
1487,739
1487,885
1487,929
1487,1137
1487,1207
1487,1216
1487,1643
1487,1782
1488,5
1488,93
1488,127
1488,218
1488,327
1488,352
1488,378
1488,739
1488,1008
1488,1504
1488,1635
1488,1745
1488,1864
1489,574
1489,1844
1490,533
1490,619
1490,915
1490,1046
1490,1114
1490,1326
1490,1519
1491,28
1491,94
1491,124
1491,198
1491,199
1491,206
1491,286
1491,349
1491,361
1491,416
1491,450
1491,467
1491,487
1491,498
1491,537
1491,638
1491,660
1491,681
1491,714
1491,724
1491,772
1491,798
1491,891
1491,994
1491,1063
1491,1181
1491,1216
1491,1359
1491,1482
1491,1514
1491,1601
1491,1710
1491,1769
1491,1849
1492,1719
1493,280
1493,620
1493,1040
1493,1226
1493,1244
1493,1841
1494,89
1494,120
1494,445
1494,1258
1494,1525
1494,1719
1495,1575
1495,1625
1496,144
1496,290
1497,11
1497,124
1497,155
1497,217
1497,219
1497,222
1497,239
1497,282
1497,305
1497,307
1497,310
1497,317
1497,363
1497,373
1497,378
1497,382
1497,386
1497,442
1497,450
1497,466
1497,469
1497,485
1497,492
1497,502
1497,534
1497,627
1497,643
1497,653
1497,655
1497,669
1497,681
1497,692
1497,698
1497,717
1497,750
1497,757
1497,801
1497,835
1497,839
1497,888
1497,903
1497,938
1497,978
1497,980
1497,1008
1497,1034
1497,1037
1497,1094
1497,1181
1497,1207
1497,1285
1497,1336
1497,1359
1497,1416
1497,1445
1497,1450
1497,1604
1497,1660
1497,1790
1497,1821
1497,1850
1497,1856
1497,1867
1498,34
1498,117
1498,205
1498,224
1498,233
1498,248
1498,264
1498,322
1498,578
1498,591
1498,629
1498,660
1498,761
1498,799
1498,812
1498,949
1498,957
1498,1006
1498,1013
1498,1021
1498,1029
1498,1083
1498,1099
1498,1139
1498,1189
1498,1205
1498,1210
1498,1222
1498,1237
1498,1322
1498,1554
1498,1582
1498,1587
1498,1640
1498,1645
1498,1775
1498,1816
1498,1848
1499,15
1499,867
1499,1008
1499,1094
1499,1765
1500,13
1500,22
1500,34
1500,59
1500,173
1500,183
1500,257
1500,264
1500,301
1500,333
1500,390
1500,392
1500,394
1500,408
1500,462
1500,483
1500,488
1500,543
1500,573
1500,590
1500,698
1500,757
1500,776
1500,787
1500,797
1500,840
1500,926
1500,941
1500,942
1500,948
1500,985
1500,994
1500,1013
1500,1032
1500,1044
1500,1046
1500,1092
1500,1172
1500,1216
1500,1256
1500,1276
1500,1310
1500,1331
1500,1337
1500,1359
1500,1402
1500,1504
1500,1517
1500,1554
1500,1587
1500,1626
1500,1672
1500,1689
1500,1696
1500,1709
1500,1729
1500,1847
1501,239
1501,387
1501,469
1501,471
1501,1010
1501,1075
1501,1118
1501,1207
1501,1369
1501,1370
1501,1384
1501,1627
1501,1635
1501,1722
1501,1776
1502,71
1502,122
1502,143
1502,230
1502,359
1502,450
1502,458
1502,621
1502,694
1502,706
1502,708
1502,914
1502,926
1502,1023
1502,1317
1502,1394
1502,1732
1502,1820
1502,1866
1503,14
1503,290
1503,340
1503,791
1503,817
1503,902
1503,921
1503,980
1503,1034
1503,1043
1503,1249
1503,1401
1503,1522
1504,5
1504,51
1504,55
1504,139
1504,218
1504,305
1504,352
1504,356
1504,363
1504,509
1504,552
1504,586
1504,681
1504,760
1504,809
1504,838
1504,840
1504,894
1504,932
1504,948
1504,1137
1504,1166
1504,1418
1504,1467
1504,1488
1504,1500
1504,1565
1504,1591
1504,1690
1504,1709
1504,1820
1504,1823
1504,1868
1505,199
1505,378
1505,486
1505,509
1505,1188
1506,1164
1506,1215
1506,1389
1507,91
1507,122
1507,187
1507,203
1507,230
1507,265
1507,300
1507,316
1507,350
1507,407
1507,423
1507,509
1507,648
1507,682
1507,693
1507,700
1507,711
1507,719
1507,758
1507,764
1507,787
1507,864
1507,999
1507,1018
1507,1046
1507,1058
1507,1060
1507,1106
1507,1121
1507,1135
1507,1145
1507,1164
1507,1230
1507,1236
1507,1249
1507,1256
1507,1281
1507,1394
1507,1427
1507,1429
1507,1454
1507,1571
1507,1587
1507,1840
1507,1865
1508,48
1508,102
1508,151
1508,167
1508,202
1508,272
1508,321
1508,419
1508,514
1508,529
1508,591
1508,712
1508,719
1508,769
1508,775
1508,823
1508,1216
1508,1410
1508,1536
1508,1616
1508,1704
1508,1871
1509,1601
1510,43
1511,1858
1512,1211
1513,106
1513,406
1513,1585
1514,155
1514,373
1514,531
1514,634
1514,840
1514,857
1514,1491
1514,1612
1515,82
1515,171
1515,362
1515,479
1515,1029
1515,1164
1515,1805
1516,1215
1516,1354
1517,187
1517,195
1517,237
1517,278
1517,327
1517,358
1517,402
1517,488
1517,509
1517,630
1517,664
1517,844
1517,870
1517,1032
1517,1046
1517,1060
1517,1092
1517,1160
1517,1164
1517,1213
1517,1267
1517,1394
1517,1428
1517,1500
1517,1569
1517,1646
1517,1708
1517,1732
1517,1838
1517,1841
1518,141
1519,9
1519,978
1519,1046
1519,1114
1519,1490
1520,981
1520,1621
1521,1068
1521,1443
1521,1655
1522,43
1522,44
1522,128
1522,140
1522,212
1522,239
1522,363
1522,465
1522,531
1522,566
1522,750
1522,756
1522,771
1522,816
1522,969
1522,1037
1522,1261
1522,1291
1522,1336
1522,1445
1522,1450
1522,1503
1522,1880
1523,450
1523,1410
1523,1655
1523,1837
1523,1881
1524,949
1525,131
1525,140
1525,152
1525,195
1525,236
1525,239
1525,261
1525,290
1525,294
1525,306
1525,307
1525,309
1525,328
1525,329
1525,358
1525,373
1525,441
1525,442
1525,450
1525,458
1525,471
1525,507
1525,531
1525,568
1525,586
1525,643
1525,771
1525,801
1525,846
1525,857
1525,867
1525,888
1525,978
1525,1008
1525,1011
1525,1035
1525,1038
1525,1074
1525,1075
1525,1084
1525,1094
1525,1140
1525,1146
1525,1176
1525,1216
1525,1250
1525,1298
1525,1306
1525,1336
1525,1369
1525,1371
1525,1391
1525,1415
1525,1416
1525,1439
1525,1445
1525,1450
1525,1451
1525,1494
1525,1579
1525,1660
1525,1697
1525,1765
1525,1818
1525,1864
1526,183
1526,992
1526,1063
1526,1066
1526,1090
1526,1558
1526,1609
1527,164
1528,1782
1529,301
1529,1773
1530,185
1530,1609
1531,708
1531,1106
1531,1244
1531,1841
1532,4
1532,126
1532,474
1532,475
1532,678
1532,998
1532,1098
1533,289
1533,384
1533,410
1533,532
1533,656
1533,948
1534,893
1534,1154
1534,1816
1534,1848
1535,233
1536,12
1536,104
1536,109
1536,120
1536,151
1536,185
1536,321
1536,418
1536,419
1536,648
1536,661
1536,936
1536,1164
1536,1217
1536,1403
1536,1479
1536,1508
1536,1541
1536,1666
1536,1696
1536,1704
1536,1730
1537,602
1537,813
1538,155
1538,249
1538,363
1538,390
1538,432
1538,436
1538,470
1538,509
1538,577
1538,698
1538,700
1538,711
1538,772
1538,838
1538,851
1538,1013
1538,1164
1538,1166
1538,1371
1538,1455
1538,1556
1538,1576
1538,1858
1539,802
1539,1809
1540,14
1540,72
1540,116
1540,162
1540,254
1540,281
1540,291
1540,483
1540,488
1540,501
1540,677
1540,739
1540,749
1540,831
1540,886
1540,938
1540,1000
1540,1032
1540,1053
1540,1063
1540,1218
1540,1296
1540,1306
1540,1360
1540,1394
1540,1423
1540,1443
1540,1550
1540,1579
1540,1580
1540,1762
1541,185
1541,366
1541,418
1541,523
1541,703
1541,1359
1541,1403
1541,1536
1542,89
1542,445
1542,1002
1542,1719
1543,10
1543,120
1543,167
1543,185
1543,224
1543,233
1543,268
1543,272
1543,303
1543,355
1543,407
1543,474
1543,596
1543,606
1543,644
1543,681
1543,703
1543,707
1543,761
1543,808
1543,878
1543,950
1543,971
1543,1025
1543,1063
1543,1154
1543,1164
1543,1275
1543,1359
1543,1394
1543,1403
1543,1405
1543,1410
1543,1466
1543,1552
1543,1581
1543,1835
1543,1841
1543,1881
1544,727
1545,866
1545,950
1545,1163
1546,528
1546,852
1546,1344
1547,307
1547,324
1547,772
1547,829
1547,965
1547,984
1547,1140
1547,1172
1547,1445
1547,1481
1547,1724
1548,218
1548,498
1548,533
1548,760
1548,1188
1548,1623
1549,1430
1550,74
1550,699
1550,782
1550,919
1550,1360
1550,1540
1550,1579
1550,1774
1551,283
1551,1113
1552,276
1552,1229
1552,1288
1552,1543
1553,21
1553,74
1553,318
1553,378
1553,470
1553,509
1553,543
1553,643
1553,683
1553,709
1553,829
1553,885
1553,947
1553,1080
1553,1124
1553,1188
1553,1295
1553,1383
1553,1418
1553,1436
1553,1472
1553,1632
1553,1636
1553,1722
1553,1836
1554,117
1554,1066
1554,1164
1554,1498
1554,1500
1555,73
1555,198
1555,798
1556,140
1556,212
1556,222
1556,432
1556,450
1556,454
1556,495
1556,524
1556,553
1556,677
1556,698
1556,706
1556,739
1556,756
1556,787
1556,792
1556,917
1556,938
1556,942
1556,1166
1556,1190
1556,1195
1556,1239
1556,1313
1556,1538
1556,1710
1556,1713
1556,1858
1557,10
1557,305
1557,390
1557,454
1557,470
1557,683
1557,840
1557,867
1557,932
1557,938
1557,947
1557,1018
1557,1137
1557,1179
1557,1451
1557,1593
1557,1643
1557,1644
1557,1660
1557,1805
1557,1864
1558,183
1558,1256
1558,1526
1559,59
1559,181
1559,249
1559,257
1559,413
1559,539
1559,710
1559,753
1559,1368
1559,1601
1560,1272
1561,54
1561,128
1561,458
1561,934
1561,1738
1561,1841
1562,1002
1562,1797
1562,1885
1563,74
1563,238
1563,1625
1564,541
1565,5
1565,62
1565,218
1565,222
1565,318
1565,333
1565,359
1565,378
1565,476
1565,809
1565,942
1565,1012
1565,1181
1565,1182
1565,1378
1565,1504
1565,1635
1565,1766
1565,1836
1566,310
1566,627
1566,1439
1566,1832
1567,56
1567,172
1567,1323
1568,1
1568,74
1568,995
1569,49
1569,75
1569,92
1569,202
1569,248
1569,355
1569,387
1569,432
1569,444
1569,448
1569,454
1569,517
1569,553
1569,623
1569,753
1569,802
1569,872
1569,995
1569,1164
1569,1269
1569,1334
1569,1359
1569,1386
1569,1408
1569,1455
1569,1517
1569,1655
1570,43
1570,71
1570,127
1570,140
1570,236
1570,301
1570,317
1570,333
1570,372
1570,378
1570,386
1570,387
1570,388
1570,394
1570,397
1570,439
1570,450
1570,485
1570,492
1570,506
1570,577
1570,642
1570,681
1570,683
1570,737
1570,739
1570,792
1570,803
1570,867
1570,916
1570,938
1570,964
1570,1037
1570,1038
1570,1085
1570,1147
1570,1180
1570,1185
1570,1196
1570,1228
1570,1235
1570,1261
1570,1347
1570,1371
1570,1391
1570,1416
1570,1439
1570,1469
1570,1592
1570,1604
1570,1636
1570,1676
1570,1697
1570,1850
1571,96
1571,327
1571,867
1571,872
1571,980
1571,1249
1571,1331
1571,1337
1571,1416
1571,1472
1571,1507
1571,1648
1571,1866
1572,123
1572,925
1572,1020
1572,1103
1573,187
1573,232
1574,1002
1574,1482
1575,1495
1576,169
1576,213
1576,222
1576,390
1576,462
1576,654
1576,787
1576,999
1576,1239
1576,1394
1576,1447
1576,1538
1577,273
1577,436
1577,481
1577,836
1577,1229
1577,1237
1577,1288
1577,1403
1577,1405
1577,1596
1577,1616
1577,1730
1578,909
1578,1631
1579,183
1579,239
1579,310
1579,450
1579,653
1579,746
1579,798
1579,1008
1579,1063
1579,1285
1579,1525
1579,1540
1579,1550
1580,46
1580,169
1580,225
1580,439
1580,492
1580,531
1580,929
1580,994
1580,1137
1580,1216
1580,1359
1580,1409
1580,1472
1580,1485
1580,1540
1580,1592
1580,1818
1581,1215
1581,1543
1582,1090
1582,1498
1583,146
1583,169
1583,213
1583,222
1583,289
1583,363
1583,378
1583,382
1583,450
1583,492
1583,643
1583,656
1583,692
1583,757
1583,953
1583,1037
1583,1155
1583,1228
1583,1280
1583,1359
1583,1591
1584,226
1584,908
1584,1139
1585,106
1585,194
1585,1513
1585,1682
1586,321
1586,490
1586,658
1586,1327
1587,4
1587,12
1587,61
1587,200
1587,342
1587,398
1587,524
1587,590
1587,607
1587,763
1587,772
1587,787
1587,788
1587,850
1587,851
1587,878
1587,912
1587,917
1587,942
1587,949
1587,985
1587,998
1587,1013
1587,1018
1587,1021
1587,1053
1587,1121
1587,1139
1587,1173
1587,1205
1587,1344
1587,1371
1587,1466
1587,1498
1587,1500
1587,1507
1587,1689
1587,1696
1587,1710
1587,1730
1587,1770
1587,1777
1587,1791
1587,1807
1587,1816
1587,1835
1587,1881
1588,124
1588,139
1588,218
1588,222
1588,259
1588,267
1588,289
1588,297
1588,386
1588,498
1588,592
1588,642
1588,956
1588,1043
1588,1045
1588,1085
1588,1161
1588,1415
1588,1604
1588,1820
1588,1836
1589,1247
1590,566
1590,751
1590,792
1590,1449
1591,9
1591,11
1591,115
1591,124
1591,125
1591,217
1591,289
1591,318
1591,332
1591,363
1591,450
1591,481
1591,517
1591,577
1591,692
1591,698
1591,757
1591,776
1591,1021
1591,1181
1591,1228
1591,1235
1591,1239
1591,1325
1591,1329
1591,1345
1591,1347
1591,1469
1591,1504
1591,1583
1591,1604
1591,1689
1591,1713
1591,1820
1592,128
1592,169
1592,254
1592,408
1592,551
1592,643
1592,751
1592,801
1592,835
1592,967
1592,1094
1592,1359
1592,1370
1592,1409
1592,1570
1592,1580
1592,1635
1592,1636
1593,75
1593,102
1593,169
1593,213
1593,249
1593,289
1593,345
1593,390
1593,397
1593,420
1593,439
1593,481
1593,643
1593,867
1593,938
1593,985
1593,1000
1593,1074
1593,1228
1593,1340
1593,1359
1593,1407
1593,1455
1593,1457
1593,1557
1593,1644
1594,1331
1594,1609
1595,124
1595,137
1595,138
1595,169
1595,259
1595,454
1595,471
1595,776
1595,809
1595,840
1595,1166
1595,1239
1595,1344
1595,1597
1595,1643
1595,1689
1595,1710
1596,183
1596,264
1596,552
1596,638
1596,852
1596,1092
1596,1577
1597,124
1597,127
1597,139
1597,140
1597,169
1597,215
1597,218
1597,222
1597,291
1597,306
1597,318
1597,348
1597,359
1597,390
1597,394
1597,420
1597,450
1597,470
1597,481
1597,577
1597,627
1597,640
1597,669
1597,693
1597,734
1597,756
1597,801
1597,809
1597,821
1597,830
1597,840
1597,891
1597,894
1597,903
1597,926
1597,938
1597,947
1597,980
1597,981
1597,1019
1597,1034
1597,1038
1597,1068
1597,1120
1597,1137
1597,1148
1597,1166
1597,1239
1597,1281
1597,1294
1597,1295
1597,1331
1597,1334
1597,1345
1597,1378
1597,1398
1597,1485
1597,1595
1597,1604
1597,1691
1597,1696
1597,1710
1597,1820
1597,1864
1598,74
1598,843
1599,175
1599,1762
1600,10
1600,740
1600,1187
1601,136
1601,173
1601,198
1601,199
1601,349
1601,416
1601,556
1601,635
1601,638
1601,666
1601,679
1601,995
1601,997
1601,1032
1601,1063
1601,1106
1601,1141
1601,1164
1601,1216
1601,1368
1601,1427
1601,1482
1601,1491
1601,1509
1601,1559
1601,1804
1601,1852
1601,1869
1602,39
1603,30
1603,464
1603,699
1604,9
1604,11
1604,54
1604,169
1604,212
1604,217
1604,218
1604,243
1604,254
1604,261
1604,318
1604,359
1604,373
1604,378
1604,387
1604,394
1604,420
1604,492
1604,501
1604,636
1604,641
1604,677
1604,725
1604,757
1604,791
1604,868
1604,915
1604,917
1604,1034
1604,1037
1604,1045
1604,1094
1604,1140
1604,1155
1604,1228
1604,1291
1604,1327
1604,1334
1604,1336
1604,1359
1604,1366
1604,1416
1604,1436
1604,1469
1604,1497
1604,1570
1604,1588
1604,1591
1604,1597
1604,1710
1604,1729
1604,1851
1604,1858
1605,185
1605,467
1605,693
1605,1394
1605,1447
1606,124
1606,261
1606,820
1606,1032
1606,1443
1606,1447
1606,1713
1606,1864
1607,628
1607,1127
1607,1149
1607,1259
1607,1344
1607,1410
1607,1655
1607,1809
1608,278
1608,1443
1609,3
1609,13
1609,40
1609,146
1609,269
1609,294
1609,358
1609,365
1609,371
1609,431
1609,444
1609,533
1609,589
1609,597
1609,731
1609,769
1609,847
1609,904
1609,984
1609,1053
1609,1066
1609,1128
1609,1158
1609,1197
1609,1216
1609,1221
1609,1249
1609,1295
1609,1359
1609,1526
1609,1530
1609,1594
1609,1613
1609,1667
1609,1725
1609,1736
1609,1757
1609,1781
1609,1809
1609,1831
1609,1860
1609,1871
1609,1879
1609,1889
1610,363
1611,1274
1611,1888
1612,128
1612,282
1612,308
1612,846
1612,857
1612,969
1612,1155
1612,1416
1612,1514
1612,1676
1613,117
1613,335
1613,346
1613,475
1613,677
1613,709
1613,852
1613,890
1613,919
1613,989
1613,1035
1613,1059
1613,1106
1613,1121
1613,1139
1613,1142
1613,1237
1613,1465
1613,1609
1613,1675
1613,1700
1613,1783
1613,1835
1614,307
1614,471
1614,1008
1614,1298
1615,339
1615,466
1615,1173
1615,1371
1616,185
1616,457
1616,467
1616,493
1616,505
1616,671
1616,976
1616,1144
1616,1158
1616,1164
1616,1216
1616,1217
1616,1344
1616,1381
1616,1442
1616,1508
1616,1577
1616,1661
1617,237
1617,278
1617,630
1617,640
1617,996
1617,1024
1617,1292
1617,1318
1617,1359
1617,1379
1617,1388
1617,1427
1617,1628
1617,1755
1617,1757
1617,1878
1617,1883
1618,187
1618,731
1618,1164
1618,1881
1619,228
1619,921
1619,1370
1619,1449
1619,1660
1620,324
1620,1720
1621,185
1621,507
1621,803
1621,1520
1622,349
1622,370
1622,467
1622,498
1622,617
1622,1070
1622,1354
1622,1394
1623,216
1623,227
1623,760
1623,1404
1623,1548
1624,198
1624,467
1624,1216
1624,1482
1624,1874
1625,1
1625,74
1625,100
1625,159
1625,183
1625,287
1625,344
1625,398
1625,429
1625,468
1625,647
1625,649
1625,670
1625,727
1625,747
1625,777
1625,778
1625,788
1625,855
1625,863
1625,874
1625,1007
1625,1013
1625,1054
1625,1078
1625,1090
1625,1098
1625,1121
1625,1151
1625,1210
1625,1406
1625,1495
1625,1563
1625,1699
1625,1706
1625,1708
1625,1778
1625,1804
1625,1807
1625,1827
1625,1846
1625,1890
1626,1500
1627,46
1627,152
1627,155
1627,217
1627,236
1627,254
1627,282
1627,328
1627,441
1627,531
1627,577
1627,817
1627,888
1627,916
1627,1028
1627,1137
1627,1161
1627,1176
1627,1181
1627,1228
1627,1235
1627,1296
1627,1298
1627,1359
1627,1369
1627,1409
1627,1415
1627,1416
1627,1451
1627,1457
1627,1469
1627,1501
1627,1770
1627,1818
1627,1864
1628,121
1628,128
1628,278
1628,288
1628,402
1628,488
1628,584
1628,625
1628,766
1628,1024
1628,1060
1628,1140
1628,1160
1628,1249
1628,1394
1628,1427
1628,1617
1628,1649
1628,1720
1628,1796
1628,1877
1628,1883
1629,13
1629,155
1629,233
1629,278
1629,342
1629,690
1629,772
1629,790
1629,965
1629,997
1629,1121
1629,1222
1629,1237
1629,1262
1629,1725
1629,1748
1629,1831
1630,290
1630,519
1630,589
1630,1701
1631,909
1631,1578
1632,155
1632,301
1632,339
1632,509
1632,818
1632,838
1632,888
1632,1008
1632,1207
1632,1553
