user,item
135,13322
5744,11788
639,24437
1334,30870
1795,71350
2249,5216
183,15508
1116,59359
2919,85195
1057,14511
2995,86246
121,4564
5125,86265
6560,26358
4669,65850
1219,16110
2425,8781
6116,86287
750,32603
3154,87656
87,2250
2850,42960
7323,21287
246,21396
2463,21299
14,2765
255,16280
200,17161
2631,23817
73,9000
46,6123
3215,10821
90,1680
373,34586
435,37937
599,44097
6378,58963
2279,56412
4325,16232
5512,513
2896,84797
8,1504
331,31032
308,2698
4842,26329
649,45258
290,27654
5662,8569
6790,37149
5255,6401
5639,73031
534,41510
2901,29697
5747,44830
4567,95623
1024,16344
6051,56110
529,41269
3627,61073
3501,26635
4407,15411
6319,102288
3851,632
3772,5059
4776,96585
3505,89576
5635,99734
2344,45653
3235,34773
5006,75847
5581,73769
3258,4488
971,26094
134,12774
3848,1815
1036,56808
7179,16665
231,19025
3255,12719
1662,69417
375,34824
529,5250
2156,2712
1260,39541
6524,89119
578,4777
2171,16576
2410,58789
249,21923
3561,7475
3899,92085
1170,20010
4516,95407
259,10842
2736,34650
4123,77557
3913,19686
5532,68511
2027,74111
3350,40359
438,711
6674,8198
4016,9258
2101,47418
254,22432
1460,7624
3374,27606
1731,66174
5626,86741
933,53785
6141,20487
640,849
1048,57098
719,43508
2758,64159
902,4121
256,22985
2933,14291
3453,81664
2207,29719
438,38153
116,11825
634,5121
3141,4644
4066,36683
15,3177
4387,4370
6584,2707
336,31611
2536,80774
3863,52272
600,44114
4319,52409
194,16640
4000,81645
2020,13538
1599,4339
754,2584
6523,102931
1011,55642
46,6171
5091,81158
529,41241
2451,56910
6949,56930
5943,14363
2440,79169
4617,13931
2380,59532
1755,14816
3873,91856
390,35517
3281,3622
271,9381
916,48479
361,3564
1619,68722
2908,85017
1303,63756
422,37398
4508,2630
2031,10926
1218,61602
135,13147
3915,92187
3497,17487
5695,1302
6650,19629
5027,21073
6531,632
1866,490
195,16847
217,17898
4039,4067
6183,2739
1132,60377
2943,85839
2773,83011
783,49821
3356,10710
7310,82406
2238,48676
2917,53237
5139,2118
6191,26392
1999,38567
4038,27000
4801,96759
708,46483
203,17375
6713,103377
4996,7288
2773,849
20,2790
1401,65372
196,16941
1024,44136
276,26944
5438,17161
209,7750
5415,82423
3355,34005
1405,65437
7340,58750
5997,7749
931,13875
4266,7472
2871,56910
2529,9654
7153,79526
94,10195
2941,2004
222,18137
2943,58004
905,52604
238,20273
2132,25628
2705,82336
6594,82837
5313,98795
4894,60963
3837,29735
6417,102594
272,16410
2943,26481
2826,83724
1848,72162
135,12920
2001,31632
6498,92134
6098,10329
46,6580
2392,40757
9,2030
2018,4195
315,1463
7066,104362
2681,48220
6141,26298
1037,36603
15,3394
1281,24797
3768,632
2657,36244
419,37346
1981,54940
1523,66881
260,24928
6577,58970
3883,91911
933,2491
2962,50504
1198,45387
2790,80252
3649,85784
4407,1783
2584,36665
4810,12047
3164,66174
2330,27273
2029,30870
1068,57727
272,26100
1120,12033
9,1644
114,5134
2589,81273
4378,60353
64,6019
2343,40535
2864,6669
2943,61690
1032,8968
2782,83124
259,16413
46,6415
3074,87129
3266,67075
5122,98124
2847,53957
479,38209
5747,73099
330,30398
2695,64725
3467,88181
123,12103
2330,24583
3,490
1029,56655
6748,5257
2821,75073
3201,80129
2498,80242
2425,77153
699,24676
753,44120
2266,8860
1560,67962
6846,52159
5096,42810
2790,26101
3898,91130
5695,8339
255,22677
193,16181
2525,80574
31,4703
4038,81589
2514,74317
2817,72180
5557,99509
203,17377
479,39430
1481,576
809,21764
6713,25088
231,18979
1932,72802
29,2041
3039,25986
5862,100697
1356,8343
2788,83280
3154,18701
4045,52220
4066,644
7280,58930
4234,55551
97,10521
1602,39593
258,24339
1116,59361
2035,4369
3147,66084
5607,34086
1287,4846
445,38471
7228,73879
480,39747
798,33030
507,40606
1736,70603
469,39094
50,6777
837,8220
311,28981
2375,16193
2266,4342
2082,17173
3939,58022
817,50545
5996,58910
2309,77224
6034,42835
2930,74850
3792,10052
1444,14859
307,1547
6189,34969
6424,65894
1811,23120
273,26516
681,26359
2840,2781
1537,67611
2883,58931
442,38428
4700,24812
681,45856
8,1409
1227,61930
7284,40808
534,41444
2803,8247
5652,61534
27,4395
4332,92233
2329,77539
1095,7504
2223,9362
0,656
636,44872
2876,39660
440,849
2943,42895
1618,42660
2778,44217
245,21106
1051,34422
1445,24441
1590,52438
64,8112
4037,20895
1124,24679
2054,2584
141,11540
2911,58770
419,2667
3720,90766
479,39386
1392,65194
5624,61153
5746,57707
2197,75356
6,202
3891,91950
634,44729
46,2912
4397,49712
1374,12001
14,2538
103,10885
787,6643
236,19849
3875,37852
288,27522
193,16383
4705,12079
7284,65877
194,16534
3986,40846
1445,48413
239,20377
166,14711
4453,1815
259,9356
194,16645
2930,26483
537,27268
239,20334
915,29768
424,37509
1054,20846
1898,31881
1686,12441
243,20152
406,36511
1738,70708
1444,12386
12,2375
6153,31669
1710,61055
1120,59480
4811,53971
1662,69439
167,2759
22,4151
641,44961
2643,81735
482,39925
2408,67178
3866,85115
496,36135
3896,83879
65,8275
3320,71238
121,11954
578,43402
217,17885
476,39333
6187,101981
34,5190
2971,86059
4344,23828
720,47424
89,4584
1118,59413
327,6754
1120,60088
2879,84541
6782,65894
3846,73017
6293,102246
3211,88089
1467,42836
1806,38519
7112,99870
311,28936
4707,15237
2030,39669
6967,23123
239,20332
2635,10466
1929,48144
2828,45339
202,17221
5755,2879
2867,58780
155,14410
5969,52860
713,46707
479,2469
356,33995
811,50438
3714,54919
7082,28728
5241,61727
437,38050
6519,102924
1409,29362
1915,72696
4517,95408
952,2634
23,4200
1260,54554
2790,83327
3032,9868
213,17771
3064,3564
5279,614
271,25600
1393,36827
7134,16640
115,11788
6114,53184
487,40006
4824,85197
745,48450
3615,44256
4800,56953
4166,93750
3220,17137
6593,21239
4040,14999
6202,71545
414,9913
692,13778
580,42943
6532,55298
5522,2634
2509,80309
327,29532
3482,2667
1253,62501
2821,43092
912,52843
1012,31096
2529,65726
2370,78008
4484,7890
2494,80218
2847,26461
2769,60234
902,1082
6537,26213
1819,71847
2728,72366
1341,64410
1232,60208
3891,51843
2943,79508
0,609
883,51888
3880,68302
1232,40632
17,3754
751,35416
2928,84405
411,36804
649,45239
2471,34233
4954,28291
2919,24697
6104,85071
1142,9099
1392,65193
619,44348
2791,14584
1106,59087
4371,2055
2829,83786
3559,53582
692,46064
3409,89120
4024,38707
1374,64839
6329,1889
3871,45550
1281,60966
750,521
2756,43091
2869,38710
4431,94959
256,23151
90,9932
6189,1888
253,22291
5041,928
2934,26464
4044,1010
4589,8371
7102,91719
6513,102915
1187,36526
2936,543
912,52806
1738,70671
65,8263
2705,26316
4162,82820
12,2416
1554,67912
2773,44817
1496,12116
4600,36658
2111,66842
1117,59386
753,6844
2317,59143
571,30810
5063,1446
167,14881
6776,91784
3042,37780
433,37763
1692,69824
6087,19725
2939,4374
1018,56204
2804,83552
2238,76487
5374,4566
3848,84678
3818,70179
6297,64312
5836,15694
501,2261
4845,97071
6404,82871
3797,924
2018,74058
5954,23339
775,49608
4922,1357
210,6385
446,3559
197,16992
2682,33946
2365,77967
2889,23319
2738,50999
6740,103415
1098,58510
945,1975
1438,65998
4032,86122
1781,4060
2046,2781
6551,21300
1401,48746
9,1772
1712,2701
2266,1055
2658,65068
1921,10941
2010,12379
259,24722
425,37541
5349,2006
62,7221
2883,83504
4825,5411
4796,96667
2803,59978
7196,82538
375,34769
4586,9364
765,49426
2939,30954
28,4526
330,30805
2864,84245
1731,6390
977,54862
1545,10109
6770,42942
2121,150
1457,2791
2264,8864
857,51347
2939,85669
1597,68447
2868,26316
1208,26976
4143,2739
5652,63883
347,32798
258,23721
7287,104897
2574,66742
3396,89046
2931,85430
2448,61123
135,6564
6404,3518
1943,36829
6918,12036
4759,58905
3745,4339
64,7939
46,6263
1529,15731
4180,74516
2029,1069
692,34104
1232,888
64,3688
3921,16881
330,30794
1114,53081
1940,18685
1018,41246
598,44048
1095,58357
1084,5733
3997,92828
3749,23344
276,26925
1693,14842
234,2634
242,2056
1697,29715
1505,2790
0,299
56,6897
64,7702
3640,90297
6804,103557
6638,90821
6423,76967
233,19354
1682,4727
258,24298
7340,65246
1102,58566
3932,61481
2649,4195
966,25809
1597,68454
3961,92546
5482,46081
461,7119
4309,94380
7181,91292
1560,67963
3249,2056
2883,42126
1285,38213
3320,40653
1280,63312
1078,43480
859,51532
6619,26069
6833,2004
242,481
321,29263
2172,60186
4700,2056
52,6837
5833,24789
2978,63345
3808,51927
1283,9364
74,9061
508,2754
1444,37333
3620,40848
2780,52465
726,47745
5429,58813
1021,2634
2448,53784
500,3619
649,6368
1813,71573
2719,30912
4805,27235
1988,1840
321,1882
1050,57335
3031,2584
64,7079
1980,73442
5083,2108
6876,17402
392,35927
452,38590
1002,55412
60,931
6601,12404
2099,31696
2943,32921
1360,64674
1402,30866
4350,47535
202,1466
2444,26130
258,24494
5231,98551
646,45129
278,1816
6535,28431
6498,58928
167,14865
135,13118
468,29715
2051,2378
6528,2056
1260,62625
135,12901
3350,2512
720,25781
272,2802
3344,41034
10,2141
0,16
2453,14144
1104,59057
2409,43026
745,43715
165,14645
2412,19733
1693,8933
2933,66425
1449,66349
1742,8354
582,26238
1120,59861
330,2583
5411,73438
2380,10724
1352,64595
7036,83548
4393,94798
304,28471
2487,2790
234,19544
745,10055
654,45395
5157,46629
4148,41334
2552,2802
3302,88548
5775,10822
1502,40791
7056,34773
6791,41078
150,8414
2017,74025
5547,46686
433,3987
194,16561
5797,100450
1829,11274
30,4664
4160,58910
7221,63645
322,29318
1095,14206
1900,72477
2943,79046
4235,12049
2742,82737
1147,60677
4801,82055
6531,90914
258,17202
9,1809
253,22302
792,16896
6981,104085
2712,12049
5555,83999
265,25201
2998,11396
1969,73377
193,10045
4684,47894
258,24081
560,7412
2103,10234
2877,84490
2170,75544
990,40809
302,28322
2992,86220
565,42385
5779,1792
974,54695
98,10644
3235,15194
6344,36665
4302,94316
933,23179
2456,9983
1613,68567
3533,89741
5662,36665
3851,58298
4204,38026
6297,102258
579,43448
2833,43496
2799,12000
4028,50491
2043,74418
342,6501
634,44751
1291,63532
766,49447
6639,59096
2842,83927
3211,88093
2840,10147
2561,80993
5028,78777
852,51243
5319,64006
2834,83842
3520,89403
5690,24767
2741,82725
905,52580
135,13240
1665,69628
2712,81134
3249,80110
5555,23168
355,26620
2246,65928
2790,83329
6297,28699
2237,37080
4741,27235
909,13276
2032,26035
4754,17456
414,13056
1929,35260
6088,101595
4022,70199
578,43412
1103,17465
3414,53643
1435,14573
6544,74858
1141,22046
2096,2791
5999,101234
579,43488
94,10170
1103,8399
1029,56683
5789,8784
258,24035
6448,2680
1588,2308
236,19852
232,2741
2169,68975
734,47938
1018,14277
2411,73607
173,11597
64,7910
5954,52274
5318,98800
750,48837
135,13113
5873,1055
245,21223
193,16208
4361,9505
3032,36865
2728,26099
1378,481
60,7055
2026,74107
1991,23246
510,2046
2202,75813
392,35829
2866,82569
6326,28309
3837,38718
167,14894
788,3122
2908,63894
5075,97924
987,12624
7009,83766
318,29164
415,37145
534,1930
195,16693
6,1111
6382,72548
579,43456
6954,63055
1964,55325
1018,56193
563,632
336,31525
3815,91307
914,53042
6993,39127
753,48976
750,45587
1378,64921
330,30717
5932,21299
2791,42813
3066,4060
1012,28334
390,35579
1444,66220
3359,633
2788,58496
1232,42303
11,2224
0,537
5682,8859
1469,52491
760,2056
12,2452
4866,67278
6749,52646
7088,73137
5194,5221
566,42433
2554,80952
330,30235
6340,632
775,30717
824,50663
355,33572
4819,82863
2787,31745
3644,56705
3139,6695
1344,4212
2909,26237
2943,45308
3242,63011
424,14575
1764,60673
4985,95572
6045,11787
302,28270
6409,8349
902,52351
5531,99441
1286,13481
4644,699
1441,6377
401,17176
2630,2915
582,43575
4145,93653
3893,92007
4195,14849
1550,2791
2901,24784
6540,14590
336,2791
5415,24182
1554,67911
2456,34087
671,45600
306,28665
857,51392
28,4504
5100,58988
3761,4195
6384,102136
6264,63230
2934,84288
3621,3613
3504,70037
6587,34558
3800,10045
499,40431
4271,14968
1288,1357
3319,60356
442,38410
2187,75731
3664,43707
6940,79610
471,39145
1095,53268
3453,60694
5583,70900
2861,634
1102,58553
3917,42340
2939,79512
650,45343
5155,98262
3366,62999
3745,6372
6962,21799
6132,9869
7163,12842
4776,58910
3846,38370
220,18043
3146,85538
4609,95768
3040,65079
3665,9198
5796,100447
6098,10242
668,2634
578,43394
6867,79540
64,7475
1011,30949
6523,77096
5536,79149
2848,84022
1232,11712
2939,85702
1991,65246
4593,2741
953,15056
258,24076
6509,26329
708,46503
902,1212
6493,63060
1161,60875
6088,67137
330,30895
4223,53756
5747,46252
249,21905
23,4171
4905,97326
2285,1853
252,2439
2309,67658
2892,1593
4319,94432
2943,42118
301,28256
2876,46110
15,2947
5842,100644
4852,38268
342,28847
6098,7769
1589,68345
5415,85728
1169,632
7325,16640
6294,17009
6329,1959
1433,2634
5347,11271
637,44898
2712,81147
6896,69036
1253,62498
1101,2101
4373,33585
392,35826
3347,2055
2780,66858
46,6219
6680,54376
1150,4581
334,31152
392,35868
765,19857
3827,91397
2652,38082
4263,94135
67,8568
4462,62947
2051,26023
6636,27044
7349,105060
935,2634
6685,25248
2945,85863
1110,59123
48,6740
522,40892
4837,697
3298,12692
2380,17162
1012,55696
1961,73172
945,53958
1233,62300
256,23088
316,2263
4801,34656
1012,55466
690,2787
3155,34665
246,12110
800,29628
623,22237
7112,1223
15,3185
259,24746
3285,10845
1296,1019
1829,44665
5039,12511
3525,3626
188,4977
4027,9364
3928,16410
257,23359
237,16959
2939,26289
912,52751
90,5577
15,2885
5975,56111
7,1218
6553,72548
2342,3573
5188,87182
3873,76182
2916,5153
96,10347
736,47983
1055,31793
7228,28728
3751,90877
959,54275
577,43152
5265,98658
5982,91533
4943,93800
2249,43798
2732,50528
241,20632
322,29326
4085,93387
338,9144
6117,85298
931,3658
4841,76129
5906,82843
392,35902
63,7276
2764,7987
1270,62932
1120,59578
692,490
6846,73874
1225,61855
81,9427
4555,11030
574,5221
1045,57017
6820,99098
3758,67091
3944,92358
2675,45128
2992,15995
311,28942
193,5126
850,51178
1197,61496
188,15840
920,53188
3108,1806
271,25471
2737,30973
0,285
697,46206
2928,2621
220,18027
4776,5446
521,31682
2492,80161
1261,62754
6183,101948
3708,90710
241,20537
2939,2621
479,7705
3694,11449
64,7564
46,6155
327,29508
1813,71565
2792,83220
946,34620
1444,9963
2547,73101
2812,28700
2941,1815
2290,3540
4754,8230
553,42132
259,24732
2942,85792
1550,8087
373,34622
330,22064
5554,55899
1200,61547
2316,40987
1041,2004
921,53219
1510,67243
3191,87864
566,42428
7191,42304
1499,23268
3157,66743
343,32536
3418,57462
550,9800
6152,21299
1103,42876
4699,2293
2362,10847
4299,94298
3298,9139
937,9863
4977,97563
1997,37867
2455,26329
1481,64868
6476,22256
1115,11875
12,2314
127,12460
1566,68047
40,5505
678,45677
1541,17487
7097,44426
3810,632
600,44175
199,12070
327,3630
2791,58940
6443,79121
1991,57574
33,4975
3873,59087
2854,7872
280,7853
259,24690
330,30160
2978,76610
454,38692
173,15067
1496,14724
4801,7681
6329,72680
4717,69756
2205,75833
698,46237
2153,75398
276,20636
127,12483
1211,34318
4013,14633
4337,2701
4373,2634
357,34111
5141,2056
4839,17515
441,38383
6917,56957
990,48782
1276,37819
6740,103409
4070,93301
579,43455
2284,6628
902,52475
67,8575
3097,6561
6348,62908
1496,67073
2717,61201
1132,22996
2529,80747
6573,28728
95,10305
182,15413
14,2575
6695,20369
2409,35194
253,22289
14,1069
1496,17013
203,5517
4414,77457
1736,70591
7134,67232
6297,34773
2443,53235
1062,1113
1002,55422
7271,4566
411,36769
1402,65388
4293,33821
442,4296
543,34445
2712,69795
4796,35156
566,42417
2614,46215
7367,78620
6870,58523
3325,88672
1385,4353
46,6039
3176,2113
6918,11738
103,10872
263,7251
46,5979
4915,10847
5591,27224
415,37064
6442,97003
852,8955
3146,56776
995,30624
2412,78748
16,3647
219,18005
5485,99332
703,46360
6814,12283
5659,92348
346,32612
1232,31935
7112,64429
3852,83963
1065,57701
671,45602
750,23133
1121,478
6175,23332
916,27320
812,4055
3563,32603
233,606
2939,78754
2032,16315
176,13406
640,44956
4849,34314
831,711
3040,632
2525,80649
3325,22349
3910,59182
342,28726
4407,26336
2712,11040
325,29371
749,48619
3496,12513
1027,470
6622,59127
4880,74253
4500,38407
856,51323
4914,97346
2489,80143
650,4570
203,17363
4085,93407
2487,80061
2223,74852
6556,42304
375,34844
1095,36937
371,34432
426,11840
664,28985
3082,63510
922,53251
5417,47446
4247,94075
2232,66279
1572,5221
3128,87408
6424,4758
4571,95637
408,36633
2570,81059
2774,40715
6255,12078
1132,58490
2939,85710
6967,91982
200,17156
1921,36788
1083,236
1429,27214
6870,27382
1340,64403
1029,56563
646,16417
3161,87703
293,9226
1589,43130
188,15790
2257,21137
814,50481
6447,98252
7268,104869
6051,44217
3778,24800
302,28304
475,39287
1468,9161
4832,69667
2574,42317
38,5391
5359,25853
1514,2701
5997,67069
3138,75427
3928,92285
7121,58952
6284,101291
297,28039
6351,35320
1426,65810
5773,100367
2811,83594
1762,4353
90,9943
2967,3471
6404,19170
215,17825
1487,14957
1103,27214
6310,78856
4885,97256
1433,1340
1055,56951
3838,26256
1444,66211
432,37719
3235,88225
4835,58905
525,41143
4270,94172
1942,72099
272,4339
3625,90223
523,40924
662,1747
1441,64865
5149,98239
4792,26392
647,45221
2342,35413
3023,55652
5754,30958
6875,73893
3892,55681
2355,3587
3682,90465
1457,18828
2574,2879
4500,95335
258,24148
242,20736
4613,93587
6255,96667
7069,28309
1471,5560
3500,38417
2840,64979
6400,54040
1741,625
2332,41795
5755,26298
6404,42661
2732,2667
226,18341
237,20191
274,26579
4510,95384
534,10346
775,26390
1642,38487
1099,45552
1598,6378
6702,103340
1620,68737
3872,84358
5964,88380
6380,8870
2220,75978
1209,5963
135,13043
1108,59111
3860,91716
4769,6891
2315,77325
1911,26044
720,47047
4413,1055
5119,70977
3873,24645
2560,1852
2191,12695
3032,75708
4093,93453
3753,90892
3527,38955
313,29044
1169,4352
953,48793
1260,62672
454,38664
1796,17904
2095,74971
6019,18297
1656,6713
7290,21302
230,18690
2794,83443
1518,67330
1662,69584
5957,42842
6416,60219
827,2460
567,42509
2787,45324
7043,91758
2640,7160
70,8727
2847,84013
3985,9505
3082,56297
5188,98423
1465,2766
1095,14789
1956,58972
1654,41063
6448,38316
3462,4034
2241,76544
578,9002
3858,1926
2781,65332
864,51628
4170,8864
2438,79128
1272,63013
745,48491
475,9124
1021,56261
933,2766
239,20460
5900,44460
5288,63288
1318,63976
1700,62772
5226,42295
280,14898
1223,61805
1654,19319
3129,87419
4383,14836
3525,89692
23,4204
6404,60219
3845,26351
1634,27317
426,37574
1421,8579
5111,90303
1095,2173
6105,96157
2963,85941
5077,97942
1908,1999
4547,95510
7100,16602
3819,91326
272,8177
3891,16801
5655,99828
209,2536
974,54601
753,46268
1869,13497
1407,65564
2875,40791
1158,15276
5735,33620
258,23642
3384,37101
8,1476
5963,101050
2434,53237
347,28831
7112,104463
1847,12513
2181,75674
290,3073
2708,49969
3560,27361
5240,32596
67,8595
1274,63148
7017,42808
5983,76327
2181,7674
1722,70196
5805,45310
2908,42842
479,8482
2408,78599
9,1722
1636,68909
6424,69864
738,48062
6846,85115
2625,4025
5495,26120
64,7897
692,4013
310,28876
898,52219
2252,76679
438,38102
2682,82076
256,2533
3520,79845
7210,71326
40,5527
2762,82884
917,53181
525,41107
1221,10251
200,7347
1594,68410
301,1446
5367,45356
5278,16232
4869,2459
4731,1889
1282,6899
3325,73616
4923,66081
5556,21675
1999,23145
6807,26264
1027,16294
3064,62227
750,22895
417,19036
5313,39652
1308,63804
2695,2754
2645,29723
3157,18835
1225,61893
1661,58398
4655,1065
196,2737
1954,5221
2616,40355
1900,72529
4845,97058
2415,1995
3354,26088
373,34550
7222,37978
2541,42682
4798,1315
750,48881
3900,67112
697,46204
2791,26897
237,20107
5126,98136
6617,26224
3384,26044
6076,48939
1114,51164
5574,37329
6558,70882
6724,103393
1313,27468
4805,96854
174,3573
2573,30890
95,10264
5974,92077
342,32058
2682,82101
15,2865
2767,3287
5422,72143
971,54554
342,32295
6339,102347
5504,56317
2002,73860
272,26341
258,23514
1692,6912
6423,19647
5662,55607
482,6919
6457,58691
1402,65412
2854,84131
4883,97222
3383,2766
1260,62571
4468,2597
6373,2013
479,2811
1978,9078
2400,920
4858,6888
4735,96372
6153,2012
502,2739
947,54013
383,18585
1995,1113
3159,69918
331,2386
5483,99327
3688,90492
3808,21299
4180,10642
272,26362
4930,26166
6325,102308
6041,75362
3891,45290
4047,80869
258,23466
4412,12482
6820,94751
1215,284
4420,94927
1329,64129
495,40243
1055,26153
195,16768
5749,27233
692,46035
117,11875
1275,63176
2220,16636
5854,35179
5641,99755
3717,60870
1738,38414
1619,68729
33,4955
734,47931
4146,22110
2512,80327
255,17969
636,44854
2876,41078
23,4180
193,11999
231,18873
753,35166
4905,97325
3859,91677
578,43338
1232,62264
1170,60995
1541,2809
2635,2790
167,14900
1232,62131
38,5377
3809,91289
930,53468
5998,79073
3701,15995
2853,17515
7327,35371
1386,12844
1894,7041
977,54840
4027,34675
8,1442
7019,34457
6020,53221
135,13540
354,33076
7118,36665
3979,2205
7007,104169
432,37713
5590,67109
342,1254
241,20566
21,4082
64,8028
6297,13633
4837,19141
4835,41791
167,6390
6483,27169
2357,37849
2761,82877
972,54586
1267,62877
260,14148
1821,1113
400,36442
9,1925
3784,4369
2866,2056
4120,38482
1433,28737
2939,43955
1012,11161
6152,44153
173,15109
529,41219
527,41189
3174,26116
6430,84963
5532,75750
883,8176
5647,88939
46,6174
720,47235
1397,43708
3944,61899
574,43021
525,40882
1958,18597
3425,4564
82,9454
0,311
2847,2081
121,12053
4743,95316
647,2739
1204,17589
2933,73148
4443,40117
6054,14589
5680,74290
2732,2791
4450,95078
2103,75044
1250,13931
650,6619
4128,31630
4060,67305
64,7913
259,24656
2443,4952
2939,9817
3150,57413
6918,62029
5754,12359
909,52678
258,24466
1746,2049
390,1964
1181,61177
5113,21300
650,2453
516,33016
1313,1816
1832,14859
2306,41040
330,5160
659,4374
65,8214
5721,100138
3708,90706
3755,88605
2918,83931
1012,27242
221,18081
2046,19359
717,46869
4188,93848
1192,61409
6137,26298
265,25184
5699,35204
258,23575
185,1696
336,31386
7195,12100
1298,63681
390,34159
3730,10851
933,53684
67,8611
6423,28153
0,291
140,13716
5304,1889
5886,98506
419,7107
2840,22349
1268,6912
6833,36631
966,40132
235,19814
5515,84018
3957,13809
1136,16193
239,20344
5894,3575
1501,645
3849,528
1956,38406
483,1971
1511,10847
2939,85617
537,41787
1078,18124
2916,23339
1786,13406
3830,72471
135,12959
2900,84890
166,1340
3873,85250
4911,23293
1960,9235
5923,19026
5970,35156
6436,56315
1720,47826
5862,100698
6502,10093
6820,42312
97,10493
5175,3587
1761,2781
5662,99989
578,43289
2829,34592
64,7582
1120,59663
6220,67108
2657,14772
2305,5469
240,7385
617,34237
1744,40781
2784,83146
3780,91092
3154,70312
1516,490
4449,87571
1880,14081
4799,6912
406,5694
6928,53658
356,2078
1120,24773
6414,57557
4730,59030
4257,21290
46,6031
658,45430
33,5012
6825,24674
6894,17423
4221,1069
6424,5658
186,14853
46,6319
2149,61557
1055,26155
5642,69733
1011,55655
5564,31126
3168,1807
7112,58581
4204,90259
3898,83584
2094,1867
2126,75225
2712,77724
3300,81252
5779,16415
2917,85121
3814,80053
4674,51957
384,35370
646,45150
3,920
931,53624
7011,70353
3370,76949
15,3544
2479,16219
1353,4055
435,37943
3938,79677
238,11961
10,2170
255,22465
6268,16405
3124,1912
6864,1037
623,9857
4492,10926
6032,26168
1143,7178
3801,66669
194,16494
816,3555
5602,8646
3200,23278
1132,60279
857,51503
5790,31088
4978,10525
402,36468
3896,81757
0,698
4510,81946
1659,34867
1797,44379
735,3156
1462,490
40,5490
6951,91279
7323,678
97,10505
1298,63700
5964,16232
7345,105046
3328,2754
7000,61555
1940,1065
2614,11175
2671,82015
1704,20682
1011,55687
2879,19736
3088,87233
5339,45387
3061,44278
3640,90302
1999,64113
2171,621
2106,49009
1095,13165
952,54077
4114,12513
7157,654
1157,7181
1990,43068
1496,26097
2935,85467
339,31864
2354,40754
2511,4369
6009,1815
1573,17876
5,1008
3896,8349
1254,2791
218,644
3300,37279
4289,94250
702,18100
508,4056
5477,99310
417,37215
1847,36580
2330,77563
392,35764
4769,66279
3910,66788
3874,74875
602,44197
6007,101264
6534,69808
1095,7969
272,10851
944,35438
7307,26269
281,7183
1546,7675
2212,31653
4116,93536
7112,63045
2231,70938
791,5221
15,2707
1285,2667
2311,77292
336,14816
6187,101997
6090,41078
1209,42120
2173,6721
3006,50377
5572,69085
6404,481
6453,38327
1095,25089
877,10847
2562,4821
2289,47886
4022,58406
1452,66368
6333,10902
1333,64199
4038,93148
2923,66573
2249,54142
2461,79630
2905,27273
1832,72040
355,33458
836,7624
6,1088
2108,75087
1814,71762
3664,90411
219,8900
6842,88874
242,3749
1541,2856
330,19006
586,43824
1586,68306
390,1446
1643,68998
1725,45948
422,37463
2640,4352
3873,19639
564,42346
15,3598
5353,90555
507,1445
3802,91240
3183,47308
1100,13891
280,16996
6248,68270
832,50839
590,8117
5995,16196
216,17865
646,44858
255,9520
2013,8890
2916,85103
735,520
127,12436
4741,58489
6509,2081
4290,36641
150,14144
2923,15012
1048,57067
1618,10842
327,29440
2715,78626
3082,49348
4845,71095
1461,17868
1374,40199
330,30828
258,24200
296,27987
1287,63497
792,50140
2928,51321
2237,28538
271,25642
6684,89870
302,457
2810,83592
227,18502
684,45925
1021,26227
40,5534
6940,101936
2346,77752
2857,84144
60,7037
435,37930
4274,34651
2722,82613
395,36200
1506,67228
953,482
3157,75055
4994,78042
2645,78071
1169,6920
6949,103990
1847,51473
4513,82155
1103,42304
4614,4339
902,52536
246,14782
2668,70097
902,18623
2981,5530
2151,75377
503,40505
5037,54555
3111,87331
15,3012
3171,87744
1518,30368
5373,99001
265,25241
104,10914
2101,75016
1007,55578
2541,80821
3211,88090
3591,78424
1012,38357
23,4281
1437,4339
411,36743
3247,4821
1286,61399
1498,67125
3470,26075
2877,50072
1961,23284
389,35493
1103,58730
2705,31743
6248,36947
234,19460
376,35127
110,11245
3050,48653
7207,23517
1032,1951
1766,26037
23,4194
3432,6899
1232,51418
2037,38410
74,9223
7239,82127
776,3476
2384,4251
362,34220
1112,3602
6306,10583
2633,81665
5810,20392
1232,2013
1628,38708
5786,91394
3972,6903
896,52006
519,917
322,16882
3202,87975
3669,2407
1965,43015
1978,58173
2479,5015
2002,34220
5304,19576
3257,88332
582,8954
5048,7583
2799,59025
33,4946
6451,102683
4494,717
2344,27253
604,42225
4741,28696
2749,38805
177,5763
342,18936
4484,10842
46,6245
282,5221
1498,67123
95,10292
753,8560
2351,20778
5058,70185
2941,85767
702,46313
391,10951
3945,84101
2440,79180
4764,78507
1120,59553
3235,10985
2526,32543
173,15003
6268,2680
2917,41078
236,19872
4686,14899
907,2068
6255,23879
1537,67606
261,24990
258,644
750,43318
1169,4108
930,53616
1662,41795
330,30757
2939,628
5518,83766
1910,48320
1890,4341
2796,27211
5551,71018
135,13015
1732,70552
1153,2056
5268,68819
6176,65877
1785,71198
1857,61345
1971,6990
2246,20004
3260,88361
1564,68028
385,26072
550,35293
15,2987
1169,40867
272,25004
347,32805
6464,41078
902,944
1081,57906
342,3482
5233,98567
7195,88884
2919,85212
356,33920
1961,73302
4810,21299
188,4880
330,29861
46,6247
2834,587
15,3307
6383,69729
1123,60123
258,24149
1725,70250
966,54382
